composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	pages	prio	done	by	time	est_time	CHF	comment	source	filename	parsed	no_notes	Unnamed: 22	entropy	comp_ID	fifth_width	display_year
Alkan	Charles Valentin	Esquisses	Op.	63	39			1861.0				1.0	ClassicMan					MS	4288841-Esquisse_Opus_63_No._39_in_D_Minor.mxl	1.0	1419.0		0.2421198835861801	1.0	18.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	40			1861.0				1.0	ClassicMan					MS	4480891-Esquisse_Opus_63_No._40_in_A_Major.mxl	1.0	315.0		0.1434940079072802	1.0	13.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	41			1861.0				1.0	ClassicMan					MS	4790241-Esquisse_Opus_63_No._41_in_E_Minor.mxl	1.0	881.0		0.6475806476217041	1.0	26.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	42			1861.0				1.0	ClassicMan					MS	4837190-Esquisse_Opus_63_No._42_in_B_Major.mxl	1.0	467.0		0.09090909090909093	1.0	12.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	43			1861.0				1.0	ClassicMan					MS	4889371-Esquisse_Opus_63_No._43_in_F_Minor.mxl	1.0	455.0		0.09621238616130644	1.0	16.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	44			1861.0				1.0	ClassicMan					MS	4989436-Esquisse_Opus_63_No._44_in_C_Major.mxl	1.0	787.0		0.2337388349616165	1.0	15.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	45			1861.0				1.0	ClassicMan					MS	5008394-Esquisse_Opus_63_No._45_in_G_Minor.mxl	1.0	3040.0		0.5888826692387527	1.0	22.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	46			1861.0				1.0	ClassicMan					MS	Esquisse_Opus_63_No._46_in_E_Major.mxl	1.0	321.0		0.23186116620531896	1.0	16.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	47			1861.0				1.0	ClassicMan					MS	Esquisse_Opus_63_No._47_in_B_Minor.mxl	1.0	1543.0		0.4493112362829096	1.0	20.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	48			1861.0				1.0	ClassicMan					MS	Esquisse_Opus_63_No._48_in_F_Major.mscz.mxl	1.0	337.0		0.08021423276526247	1.0	12.0	1861.0
Alkan	Charles Valentin	Esquisses	Op.	63	49			1861.0				1.0	ClassicMan					MS	Esquisse_Opus_63_No._49_in_C_Major.mscz.mxl	1.0	485.0		0.11172447846540766	1.0	13.0	1861.0
Alkan	Charles Valentin	Quatrième Recueil de Chants	Op.	67	6		Barcarolle	1868.0	1876.0	3.0		1.0	ClassicMan					MS	Barcarolle_Opus_67_No._6_in_G_Minor.mxl	1.0	1012.0		0.10915004406042672	1.0	17.0	1868.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	1			1840.0		4.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._1_in_G_Minor.mxl	1.0	1162.0		0.1711218447446836	1.0	15.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	2			1840.0		4.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._2_in_E_Minor.mxl	1.0	1980.0		0.023647414197682303	1.0	12.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	3			1840.0		4.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._3_in_D_Major.mxl	1.0	1267.0		0.0	1.0	9.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	4			1840.0		2.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._4_in_A_Major.mxl	1.0	720.0		0.0	1.0	6.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	5			1840.0		3.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._5_in_F_Minor.mxl	1.0	1186.0		0.2540356591337504	1.0	15.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	6			1840.0		4.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._6_in_A_Major.mxl	1.0	1285.0		0.08135796746270317	1.0	15.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	7			1840.0		3.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._7_in_A_Major.mxl	1.0	1179.0		0.13948366931993875	1.0	14.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	8			1840.0		5.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._8_in_E_Major.mxl	1.0	1562.0		0.2550349563196255	1.0	15.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	9			1840.0		4.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._9_in_D_Major.mxl	1.0	2052.0		0.2948836251187825	1.0	18.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	10			1840.0		5.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._10_in_D_Minor.mxl	1.0	1606.0		0.01320105391852378	1.0	15.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	11			1840.0		3.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._11_in_C_Minor.mxl	1.0	721.0		0.1410470092649323	1.0	14.0	1840.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	12			1840.0		4.0		1.0	ClassicMan					MS	Un_Morceau_Caracteristique_Opus_74_No._12_in_D_Major.mxl	1.0	1819.0		0.38285506140252856	1.0	21.0	1840.0
Alkan	Charles Valentin	Trois Grandes Études	Op.	76	1		Fantaisie	1838.0	1839.0	13.0		1.0	ClassicMan					MS	2523846-Etude_Opus_76_No._1_in_A_Major.mxl	1.0	5449.0		0.2857465393032722	1.0	26.0	1838.0
Alkan	Charles Valentin	Trois Grandes Études	Op.	76	2		Introduction, Variations et Finale	1838.0	1839.0	21.0		1.0	ClassicMan					MS	3306356-Etude_Opus_76_No._2_in_D_Major.mxl	1.0	8778.0		0.3057356198594108	1.0	20.0	1838.0
Alkan	Charles Valentin	Trois Grandes Études	Op.	76	3		Mouvement semblable et perpetuel	1838.0	1839.0	17.0		1.0	ClassicMan					MS	4372996-Etude_Opus_76_No._3_in_C_Minor.mxl	1.0	6751.0		0.3199227117962579	1.0	21.0	1838.0
Alkan	Charles Valentin		Op.	12a	1		Rondo Chromatique	1833.0		16.0		1.0	ClassicMan					MS	Rondeau_Chromatique_in_B_Minor_Opus_12a.mxl	1.0	8508.0		0.2477779094593761	1.0	19.0	1833.0
Alkan	Charles Valentin	Trois Improvisations dans le Style Brillante	Op.	12b	3		Une Improvisations in B minor	1833.0		7.0		1.0	ClassicMan					MS	Une_Improvisation_in_B_Minor_Opus_12b_No._3.mxl	1.0	3541.0		0.15423250717940834	1.0	17.0	1833.0
Alkan	Charles Valentin		Op.	38b	2		Chant de Guerre		1857.0	6.0		1.0	ClassicMan					MS	Chant_Opus_38b_No._2_in_A_Minor.mxl	1.0	2154.0		0.31237065582768603	1.0	18.0	1857.0
Alkan	Charles Valentin		Op.	50b			Le Tambour Bat aux Champs		1859.0	9.0		1.0	ClassicMan					MS	Le_Tambour_Bat_aux_Champs_Opus_50_bis_in_B_Minor.mxl	1.0	3489.0		0.36044501747321694	1.0	21.0	1859.0
Alkan	Charles Valentin		Op.	60b			Le Grillon	1859.0	1860.0	8.0		1.0	ClassicMan					MS	Nocturne_Opus_60_bis._Le_Grillon_in_B_Major.mxl	1.0	2847.0		0.3196032798216581	1.0	18.0	1859.0
Alkan	Charles Valentin	Étude sans Opus	Op.					1840.0		8.0		1.0	ClassicMan					MS	Etude_sans_Opus_in_A_Minor.mxl	1.0	5488.0		0.12923362980192174	1.0	20.0	1840.0
Alkan	Charles Valentin	Fugue	Op.				Jean qui pleure	1840.0		2.0		1.0	ClassicMan					MS	Fugue_in_E_Minor_Jean_qui_Pleure.mxl	1.0	887.0		0.009001932938635694	1.0	15.0	1840.0
Alkan	Charles Valentin	Fugue	Op.				Jean qui rit	1840.0		7.0		1.0	ClassicMan					MS	Fugue_in_C_Major_Jean_qui_Rit.mxl	1.0	3572.0		0.23432186165615165	1.0	15.0	1840.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	846	1			1722.0				1.0	ClassicMan					MS	210606-Prelude_No._1_BWV_846_in_C_Major.mxl	1.0	751.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	846	2			1722.0				1.0	ClassicMan					MS	214901-Fugue_No._1_BWV_846_in_C_Major.mxl	1.0	860.0		0.0	2.0	10.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	847	1			1722.0				1.0	ClassicMan					MS	227966-Prelude_No._2_BWV_847_in_C_Minor.mxl	1.0	1149.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	847	2			1722.0				1.0	ClassicMan					MS	231261-Fugue_No._2_BWV_847_in_C_Minor.mxl	1.0	836.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	848	1			1722.0				1.0	ClassicMan					MS	242986-Prelude_No._3_BWV_848_in_C_Major.mxl	1.0	899.0		0.13482959347302315	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	848	2			1722.0				1.0	ClassicMan					MS	246301-Fugue_No._3_BWV_848_in_C_Major.mxl	1.0	1582.0		0.17515169261101438	2.0	14.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	849	1			1722.0				1.0	ClassicMan					MS	258631-Prelude_No._4_BWV_849_in_C_Minor.mxl	1.0	900.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	849	2			1722.0				1.0	ClassicMan					MS	261621-Fugue_No._4_BWV_849_in_C_Minor.mxl	1.0	1561.0		0.07049430771016325	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	850	1			1722.0				1.0	ClassicMan					MS	274576-Prelude_No._5_BWV_850_in_D_Major.mxl	1.0	850.0		0.12583142845703366	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	850	2			1722.0				1.0	ClassicMan					MS	278266-Fugue_No._5_BWV_850_in_D_Major.mxl	1.0	859.0		0.0	2.0	10.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	851	1			1722.0				1.0	ClassicMan					MS	294636-Prelude_No._6_BWV_851_in_D_Minor.mxl	1.0	809.0		0.026896413241449858	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	851	2			1722.0				1.0	ClassicMan					MS	298826-Fugue_No._6_BWV_851_in_D_Minor.mxl	1.0	1011.0		0.030936027220072975	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	852	1			1722.0				1.0	ClassicMan					MS	316381-Prelude_No._7_BWV_852_in_E_Major.mxl	1.0	1636.0		0.1240405392341581	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	852	2			1722.0				1.0	ClassicMan					MS	321601-Fugue_No._7_BWV_852_in_E_Major.mxl	1.0	1047.0		0.08983692602184656	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	853	1			1722.0				1.0	ClassicMan					MS	340831-Prelude_No._8_BWV_853_in_E_Minor.mxl	1.0	974.0		0.043546614544745066	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	853	2			1722.0				1.0	ClassicMan					MS	346361-Fugue_No._8_BWV_853_in_D_Minor.mxl	1.0	1522.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	854	1			1722.0				1.0	ClassicMan					MS	366016-Prelude_No._9_BWV_854_in_E_Major.mxl	1.0	526.0		0.0676065103715944	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	854	2			1722.0				1.0	ClassicMan					MS	371591-Fugue_No._9_BWV_854_in_E_Major.mxl	1.0	814.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	855	1			1722.0				1.0	ClassicMan					MS	393031-Prelude_No._10_BWV_855_in_E_Minor.mxl	1.0	1360.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	855	2			1722.0				1.0	ClassicMan					MS	399466-Fugue_No._10_BWV_855_in_E_Minor.mxl	1.0	849.0		0.13006775322970932	2.0	14.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	856	1			1722.0				1.0	ClassicMan					MS	420466-Prelude_No._11_BWV_856_in_F_Major.mxl	1.0	933.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	856	2			1722.0				1.0	ClassicMan					MS	426326-Fugue_No._11_BWV_856_in_F_Major.mxl	1.0	852.0		0.0	2.0	10.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	857	1			1722.0				1.0	ClassicMan					MS	449286-Prelude_No._12_BWV_857_in_F_Minor.mxl	1.0	667.0		0.0452970369332997	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	857	2			1722.0				1.0	ClassicMan					MS	456166-Fugue_No._12_BWV_857_in_F_Minor.mxl	1.0	1564.0		0.08064743228040287	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	858	1			1722.0				1.0	ClassicMan					MS	480961-Prelude_No._13_BWV_858_in_F_Major.mxl	1.0	466.0		0.13653936988033388	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	858	2			1722.0				1.0	ClassicMan					MS	488026-Fugue_No._13_BWV_858_in_F_Major.mxl	1.0	1011.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	859	1			1722.0				1.0	ClassicMan					MS	511226-Prelude_No._14_BWV_859_in_F_Minor.mxl	1.0	673.0		0.0	2.0	10.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	859	2			1722.0				1.0	ClassicMan					MS	516711-Fugue_No._14_BWV_859_in_F_Minor.mxl	1.0	963.0		0.06016067457394686	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	860	1			1722.0				1.0	ClassicMan					MS	535841-Prelude_No._15_BWV_860_in_G_Major.mxl	1.0	626.0		0.0	2.0	10.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	860	2			1722.0				1.0	ClassicMan					MS	541256-Fugue_No._15_BWV_860_in_G_Major.mxl	1.0	1922.0		0.06352116215157598	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	861	1			1722.0				1.0	ClassicMan					MS	564461-Prelude_No._16_BWV_861_in_G_Minor.mxl	1.0	862.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	861	2			1722.0				1.0	ClassicMan					MS	571476-Fugue_No._16_BWV_861_in_G_Minor.mxl	1.0	867.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	862	1			1722.0				1.0	ClassicMan					MS	598056-Prelude_No._17_BWV_862_in_A_Major.mxl	1.0	745.0		0.0	2.0	8.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	862	2			1722.0				1.0	ClassicMan					MS	609331-Fugue_No._17_BWV_862_in_A_Major.mxl	1.0	1004.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	863	1			1722.0				1.0	ClassicMan					MS	635216-Prelude_No._18_BWV_863_in_G_Minor.mxl	1.0	631.0		0.04193819456463715	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	863	2			1722.0				1.0	ClassicMan					MS	641766-Fugue_No._18_BWV_863_in_G_Minor.mxl	1.0	975.0		0.09089101008543904	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	864	1			1722.0				1.0	ClassicMan					MS	667506-Prelude_No._19_BWV_864_in_A_Major.mxl	1.0	699.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	864	2			1722.0				1.0	ClassicMan					MS	674796-Fugue_No._19_BWV_864_in_A_Major.mxl	1.0	1381.0		0.0	2.0	10.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	865	1			1722.0				1.0	ClassicMan					MS	700231-Prelude_No._20_BWV_865_in_A_Minor.mxl	1.0	672.0		0.0654207647453758	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	865	2			1722.0				1.0	ClassicMan					MS	707191-Fugue_No._20_BWV_865_in_A_Minor.mxl	1.0	2743.0		0.05416853513736284	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	866	1			1722.0				1.0	ClassicMan					MS	734101-Prelude_No._21_BWV_866_in_B_Major.mxl	1.0	788.0		0.19221622371310887	2.0	14.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	866	2			1722.0				1.0	ClassicMan					MS	742556-Fugue_No._21_BWV_866_in_B_Major.mxl	1.0	1063.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	867	1			1722.0				1.0	ClassicMan					MS	770566-Prelude_No._22_BWV_867_in_B_Minor.mxl	1.0	865.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	867	2			1722.0				1.0	ClassicMan					MS	778221-Fugue_No._22_BWV_867_in_B_Minor.mxl	1.0	880.0		0.07652465283787413	2.0	12.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	868	1			1722.0				1.0	ClassicMan					MS	824336-Prelude_No._23_BWV_868_in_B_Major.mxl	1.0	455.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	868	2			1722.0				1.0	ClassicMan					MS	832636-Fugue_No._23_BWV_868_in_B_Major.mxl	1.0	980.0		0.0	2.0	11.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	869	1			1722.0				1.0	ClassicMan					MS	861731-Prelude_No._24_BWV_869_in_B_Minor.mxl	1.0	824.0		0.038223818016711694	2.0	13.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier I	BWV	869	2			1722.0				1.0	ClassicMan					MS	869596-Fugue_No._24_BWV_869_in_B_Minor.mxl	1.0	2092.0		0.15049873925580767	2.0	16.0	1722.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	870	1			1740.0				1.0	ClassicMan					MS	897876-Prelude_No._1_BWV_870_in_C_Major.mxl	1.0	1060.0		0.09097155937667993	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	870	2			1740.0				1.0	ClassicMan					MS	905966-Fugue_No._1_BWV_870_in_C_Major.mxl	1.0	1155.0		0.06329202364774053	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	871	1			1740.0				1.0	ClassicMan					MS	936016-Prelude_No._2_BWV_871_in_C_Minor.mxl	1.0	737.0		0.08333333333333333	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	871	2			1740.0				1.0	ClassicMan					MS	943546-Fugue_No._2_BWV_871_in_C_Minor.mxl	1.0	772.0		0.03662474891012611	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	872	1			1740.0				1.0	ClassicMan					MS	971581-Prelude_No._3_BWV_872_in_C_Major.mxl	1.0	999.0		0.0	2.0	11.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	872	2			1740.0				1.0	ClassicMan					MS	978656-Fugue_No._3_BWV_872_in_C_Major.mxl	1.0	1006.0		0.05416853513736284	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	873	1			1740.0				1.0	ClassicMan					MS	1032401-Prelude_No._4_BWV_873_in_C_Minor.mxl	1.0	1801.0		0.08176268618332612	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	873	2			1740.0				1.0	ClassicMan					MS	1040681-Fugue_No._4_BWV_873_in_C_Minor.mxl	1.0	1522.0		0.03540756339263737	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	874	1			1740.0				1.0	ClassicMan					MS	1066276-Prelude_No._5_BWV_874_in_D_Major.mxl	1.0	1788.0		0.12129119799286744	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	874	2			1740.0				1.0	ClassicMan					MS	1073231-Fugue_No._5_BWV_874_in_D_Major.mxl	1.0	1077.0		0.07652465283787413	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	875	1			1740.0				1.0	ClassicMan					MS	1098286-Prelude_No._6_BWV_875_in_D_Minor.mxl	1.0	1125.0		0.025450047573266698	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	875	2			1740.0				1.0	ClassicMan					MS	1107771-Fugue_No._6_BWV_875_in_D_Minor.mxl	1.0	870.0		0.0	2.0	11.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	876	1			1740.0				1.0	ClassicMan					MS	1133561-Prelude_No._7_BWV_876_in_E_Major.mxl	1.0	1273.0		0.2102979576657463	2.0	15.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	876	2			1740.0				1.0	ClassicMan					MS	1141201-Fugue_No._7_BWV_876_in_E_Major.mxl	1.0	809.0		0.0	2.0	11.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	877	1			1740.0				1.0	ClassicMan					MS	1169116-Prelude_No._8_BWV_877_in_D_Minor.mxl	1.0	988.0		0.058127811461900776	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	877	2			1740.0				1.0	ClassicMan					MS	1177476-Fugue_No._8_BWV_877_in_D_Minor.mxl	1.0	1178.0		0.10941613898540614	2.0	14.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	878	1			1740.0				1.0	ClassicMan					MS	1207206-Prelude_No._9_BWV_878_in_E_Major.mxl	1.0	1109.0		0.14117198411387066	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	878	2			1740.0				1.0	ClassicMan					MS	1215101-Fugue_No._9_BWV_878_in_E_Major.mxl	1.0	846.0		0.049306064881860616	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	879	1			1740.0				1.0	ClassicMan					MS	1251606-Prelude_No._10_BWV_879_in_E_Minor.mxl	1.0	1309.0		0.05416853513736284	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	879	2			1740.0				1.0	ClassicMan					MS	1260556-Fugue_No._10_BWV_879_in_E_Minor.mxl	1.0	1660.0		0.029446611251785108	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	880	1			1740.0				1.0	ClassicMan					MS	1293351-Prelude_No._11_BWV_880_in_F_Major.mxl	1.0	1604.0		0.11539012436263173	2.0	14.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	880	2			1740.0				1.0	ClassicMan					MS	1303106-Fugue_No._11_BWV_880_in_F_Major.mxl	1.0	1203.0		0.10272466068236306	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	881	1			1740.0				1.0	ClassicMan					MS	1340331-Prelude_No._12_BWV_881_in_F_Minor.mxl	1.0	889.0		0.1090200550893069	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	881	2			1740.0				1.0	ClassicMan					MS	1350596-Fugue_No._12_BWV_881_in_F_Minor.mxl	1.0	1236.0		0.0	2.0	11.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	882	1			1740.0				1.0	ClassicMan					MS	1392041-Prelude_No._13_BWV_882_in_F_Major.mxl	1.0	1552.0		0.07953616691041375	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	882	2			1740.0				1.0	ClassicMan					MS	1402696-Fugue_No._13_BWV_882_in_F_Major.mxl	1.0	1237.0		0.1486460298650533	2.0	14.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	883	1			1740.0				1.0	ClassicMan					MS	1444781-Prelude_No._14_BWV_883_in_F_Minor.mxl	1.0	978.0		0.024789354076607473	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	883	2			1740.0				1.0	ClassicMan					MS	1456381-Fugue_No._14_BWV_883_in_F_Minor.mxl	1.0	1594.0		0.05946018104250175	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	884	1			1740.0				1.0	ClassicMan					MS	1497201-Prelude_No._15_BWV_884_in_G_Major.mxl	1.0	911.0		0.07652465283787413	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	884	2			1740.0				1.0	ClassicMan					MS	1508786-Fugue_No._15_BWV_884_in_G_Major.mxl	1.0	822.0		0.08258967165318519	2.0	12.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	885	1			1740.0				1.0	ClassicMan					MS	1550651-Prelude_No._16_BWV_885_in_G_Minor.mxl	1.0	622.0		0.09069814902233707	2.0	13.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	885	2			1740.0				1.0	ClassicMan					MS	1559631-Fugue_No._16_BWV_885_in_G_Minor.mxl	1.0	1972.0		0.0672775849898138	2.0	14.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	886	1			1740.0				1.0	ClassicMan					MS	1593551-Prelude_No._17_BWV_886_in_A_Major.mxl	1.0	1801.0		0.1686086698188174	2.0	15.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	886	2			1740.0				1.0	ClassicMan					MS	1603931-Fugue_No._17_BWV_886_in_A_Major.mxl	1.0	1501.0		0.2126732361879735	2.0	14.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	887	1			1740.0				1.0	ClassicMan					MS	1647251-Prelude_No._18_BWV_887_in_G_Minor.mxl	1.0	1418.0		0.15847136496147313	2.0	14.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	887	2			1740.0				1.0	ClassicMan					MS	1659556-Fugue_No._18_BWV_887_in_G_Minor.mxl	1.0	1809.0		0.07666667473927438	2.0	16.0	1740.0
Bach	Johann Sebastian	Wohltemperiertes Klavier II	BWV	888	1			1740.0				1.0	ClassicMan					MS	1704556-Prelude_No._19_BWV_888_in_A_Major.mxl	1.0	810.0		0.14413116320946853	2.0	13.0	1740.0
